timestamp,open,high,low,close,volume
1756726200,6531.75,6532,6530.75,6532,362
1756726380,6532.25,6532.75,6531,6531.25,166
1756726560,6531,6531,6528.5,6530.75,448
1756726740,6530.75,6531.75,6530.75,6531.5,158
1756726920,6531.75,6531.75,6529.75,6529.75,290
1756727100,6529.75,6530.75,6528.5,6529.25,217
1756727280,6529,6529.75,6528,6529.75,363
1756727460,6529.75,6530.75,6529,6530,260
1756727640,6530,6531.25,6530,6531.25,245
1756727820,6531.25,6531.25,6530,6530.25,146
1756728000,6530.25,6530.5,6529.5,6529.5,157
1756728180,6529.75,6530.5,6529.25,6530.25,288
1756728360,6530,6530,6528.75,6529.25,259
1756728540,6529.25,6530.75,6529.25,6530,316
1756728720,6530,6531,6529.75,6530.5,240
1756728900,6530.5,6531,6530.25,6530.25,281
1756729080,6530.5,6530.5,6529.75,6529.75,151
1756729260,6529.75,6529.75,6529.25,6529.25,182
1756729440,6529.5,6531,6529.5,6530.75,195
1756729620,6530.75,6531.5,6530.5,6531,164
1756729800,6530.75,6531.25,6530.25,6531.25,219
1756729980,6531.25,6533.25,6531.25,6532.5,422
1756730160,6532.75,6533.25,6532,6532.5,159
1756730340,6532.5,6532.75,6531.75,6531.75,128
1756730520,6532,6532,6530,6530.25,262
1756730700,6530,6530,6529,6529.25,327
1756730880,6529.25,6530,6529,6530,189
1756731060,6529.75,6529.75,6529.25,6529.5,144
1756731240,6529.5,6529.5,6528.5,6529.5,308
1756731420,6529.5,6532,6529.25,6532,401
1756731600,6532,6532.75,6531.5,6532.25,304
1756731780,6532.25,6532.75,6531.75,6532.5,180
1756731960,6532.25,6533,6532,6532,216
1756732140,6531.75,6532.25,6531.5,6532.25,129
1756732320,6532.25,6533,6531.75,6532.75,211
1756732500,6532.75,6532.75,6531.5,6531.75,111
1756732680,6531.75,6532.5,6531.25,6532.25,168
1756732860,6532.5,6534,6532.5,6533.25,412
1756733040,6533.25,6533.25,6531.5,6532.25,654
1756733220,6532.25,6532.5,6531.5,6531.75,471
1756733400,6531.75,6532,6525.5,6526.25,2152
1756733580,6526.5,6530.25,6526.5,6529.75,1714
1756733760,6530,6531,6529.75,6531,543
1756733940,6530.75,6533.5,6530.75,6533.25,724
1756734120,6533,6533.75,6532.25,6533.5,543
1756734300,6533.25,6534.25,6532.75,6533.75,812
1756734480,6533.75,6535.75,6533.75,6535.25,846
1756734660,6535.25,6536.75,6534.75,6536.25,556
1756734840,6536.5,6536.5,6535,6536.25,478
1756735020,6536,6536.25,6535.75,6535.75,347
1756735200,6535.75,6536.5,6535.25,6536.25,490
1756735380,6536,6536.5,6535.5,6536.5,551
1756735560,6536.5,6536.5,6535.75,6536.25,280
1756735740,6536.25,6537,6535.75,6536.25,769
1756735920,6536.5,6536.5,6535.75,6536,251
1756736100,6536,6536.5,6535.75,6536,259
1756736280,6536,6536.75,6535.25,6536.75,914
1756736460,6536.75,6536.75,6536,6536,430
1756736640,6536,6536.5,6535.5,6536.5,725
1756736820,6536.5,6537.25,6536.5,6537,500
1756737000,6537,6538,6537,6537.75,796
1756737180,6537.75,6538,6536.25,6537.5,681
1756737360,6537.25,6538,6537.25,6537.5,396
1756737540,6537.75,6537.75,6537.25,6537.25,304
1756737720,6537,6538,6536.75,6538,348
1756737900,6538,6538,6537,6537.5,453
1756738080,6537.5,6537.75,6536.75,6537.25,296
1756738260,6537.5,6537.75,6537.25,6537.75,319
1756738440,6537.75,6538.5,6537.75,6538.5,475
1756738620,6538.5,6539,6538,6538.75,764
1756738800,6538.5,6538.5,6537,6537.25,501
1756738980,6537.25,6538.25,6537.25,6537.75,318
1756739160,6537.75,6538,6536.5,6536.5,375
1756739340,6536.5,6536.75,6535.25,6536,631
1756739520,6536,6537,6536,6536.5,651
1756739700,6536.5,6537.5,6536.5,6537.5,524
1756739880,6537.25,6538.5,6537,6538,580
1756740060,6538,6539,6537.75,6539,615
1756740240,6538.75,6539.5,6538.5,6539.5,665
1756740420,6539.5,6540,6538.75,6539.75,928
1756740600,6539.5,6540.25,6539.25,6539.75,720
1756740780,6539.5,6540.75,6539.5,6540.75,868
1756740960,6540.75,6541.25,6540.5,6541,693
1756741140,6541.25,6541.5,6541,6541.25,569
1756741320,6541.25,6541.75,6540.75,6541,294
1756741500,6541.25,6541.25,6540.75,6540.75,326
1756741680,6540.75,6541.5,6540.5,6541.25,262
1756741860,6541.25,6541.25,6540.75,6541,131
1756742040,6540.75,6541.25,6540,6540.5,327
1756742220,6540.25,6540.25,6539.5,6540,259
1756742400,6540,6540,6539.5,6539.75,140
1756742580,6539.5,6539.75,6539,6539.5,173
1756742760,6539.5,6539.5,6538,6538.25,272
1756742940,6538,6538.25,6537.5,6537.75,125
1756743120,6537.75,6538,6537.5,6538,130
1756743300,6537.75,6537.75,6537,6537.25,127
1756743480,6537.25,6537.25,6536.5,6536.75,199
1756743660,6537,6537.5,6536.75,6537.5,151
1756743840,6537.25,6538.25,6537.25,6538,98
1756744020,6538.25,6538.25,6537.25,6537.25,151
1756744200,6537.5,6539.75,6536.75,6539.25,279
1756744380,6539.5,6540,6538.75,6540,318
1756744560,6539.75,6540,6539.5,6539.75,124
1756744740,6539.5,6541.25,6539.5,6541,365
1756744920,6541,6541.25,6540.5,6540.5,161
1756745100,6540.75,6541.5,6540.25,6541,269
1756745280,6541.25,6541.5,6540.75,6541.25,158
1756745460,6541.25,6541.75,6541,6541,178
1756745640,6541,6541,6540,6540.5,131
1756745820,6540.5,6540.75,6539.25,6540.75,699
1756764000,6538.5,6540,6536.75,6537.25,758
1756764180,6537.25,6537.75,6536.5,6537.5,345
1756764360,6537.75,6538.5,6537.25,6537.75,262
1756764540,6538,6538.5,6537.75,6538.5,214
1756764720,6538.5,6538.75,6538,6538,213
1756764900,6538.25,6538.75,6538,6538,166
1756765080,6538,6538.25,6537.5,6538.25,128
1756765260,6538,6538,6536.5,6537,147
1756765440,6537.25,6537.75,6536.5,6536.75,259
1756765620,6536.5,6536.5,6535,6535,309
1756765800,6535,6535.25,6534.75,6534.75,96
1756765980,6535,6535.75,6534.75,6535.5,200
1756766160,6535.5,6535.75,6535.25,6535.5,140
1756766340,6535.5,6535.75,6535,6535.25,125
1756766520,6535,6535.25,6534.25,6534.75,219
1756766700,6534.5,6535.25,6534.25,6535.25,94
1756766880,6535.25,6535.5,6533.75,6533.75,243
1756767060,6534,6534.25,6532.75,6533,389
1756767240,6533,6533.25,6530.75,6531.5,509
1756767420,6531.5,6531.75,6530,6530.5,403
1756767600,6530.5,6531.25,6528.75,6528.75,520
1756767780,6529,6529.75,6527.75,6527.75,430
1756767960,6527.75,6529.75,6527.5,6528.75,492
1756768140,6528.5,6529.25,6528,6528.25,307
1756768320,6528.25,6529.5,6528.25,6529.25,269
1756768500,6529,6529.5,6528.25,6528.5,259
1756768680,6528.5,6529,6523.75,6524.5,671
1756768860,6524.25,6525.75,6523.75,6524.75,393
1756769040,6524.5,6525.5,6523.5,6524.25,240
1756769220,6524.25,6526.5,6524,6526,297
1756769400,6526,6527.5,6526,6527,327
1756769580,6527,6527.25,6525.75,6526,193
1756769760,6526,6526.75,6525,6526.25,202
1756769940,6526.25,6526.25,6525,6525,215
1756770120,6525.25,6525.5,6524.25,6525.5,236
1756770300,6525.5,6526.5,6525.5,6526,203
1756770480,6526.25,6527.25,6525.75,6527,207
1756770660,6527,6527,6525.25,6525.75,302
1756770840,6525.75,6528.25,6525.75,6527.25,262
1756771020,6527.25,6528,6527.25,6527.5,142
1756771200,6527.75,6529,6527,6527,486
1756771380,6526.75,6529,6525.5,6527.25,697
1756771560,6527,6528,6526.75,6528,197
1756771740,6528,6528,6527,6527.25,132
1756771920,6527.25,6527.75,6526.25,6527,175
1756772100,6526.75,6528.5,6525.75,6527,468
1756772280,6527,6528,6526,6526.25,353
1756772460,6526,6526.25,6525,6526.25,312
1756772640,6526.25,6526.25,6525.25,6525.5,187
1756772820,6525.5,6526.25,6525.5,6526,112
1756773000,6526,6527.75,6526,6527.5,283
1756773180,6527.5,6529.5,6527.25,6529,347
1756773360,6529.25,6529.5,6528.5,6529.25,210
1756773540,6529,6529.75,6528,6528.5,274
1756773720,6528.25,6529.5,6528.25,6529.5,116
1756773900,6529.25,6531.75,6529,6531.25,615
1756774080,6531.5,6532,6531,6531.5,405
1756774260,6531.5,6531.75,6530.5,6530.75,221
1756774440,6530.75,6531.75,6530.75,6531.5,163
1756774620,6531.75,6532,6531.25,6531.5,237
1756774800,6531.75,6533.25,6531.5,6532.25,530
1756774980,6532.25,6532.5,6531.75,6532,184
1756775160,6532.25,6533.25,6532.25,6533,223
1756775340,6533.25,6533.75,6532.75,6533,156
1756775520,6533,6533,6532.75,6533,106
1756775700,6533,6533.25,6532.25,6532.5,225
1756775880,6532.5,6532.75,6532,6532.5,107
1756776060,6532.25,6532.25,6531.75,6531.75,154
1756776240,6532,6532,6531,6531.25,200
1756776420,6531.25,6531.5,6530.5,6531,198
1756776600,6531.25,6532.5,6531.25,6531.75,208
1756776780,6531.75,6532.5,6531.5,6532.5,137
1756776960,6532.5,6533.5,6532.5,6532.5,233
1756777140,6532.5,6532.75,6532,6532.25,184
1756777320,6532.25,6533,6531.75,6532.5,170
1756777500,6532.25,6533.5,6532.25,6533.25,126
1756777680,6533.25,6534,6533,6533,262
1756777860,6533,6533,6531,6531.5,347
1756778040,6531.5,6531.75,6528.75,6528.75,416
1756778220,6528.75,6529.25,6526.75,6526.75,661
1756778400,6526.75,6527.25,6525.25,6526.5,583
1756778580,6526.5,6528.75,6526.25,6528,433
1756778760,6527.75,6528.5,6527.5,6527.75,175
1756778940,6527.5,6528.25,6527,6527.5,232
1756779120,6527.5,6527.5,6526.25,6526.25,264
1756779300,6526,6526.25,6523.25,6523.75,526
1756779480,6523.75,6524.75,6523.25,6524,278
1756779660,6524,6525,6523.75,6524.75,175
1756779840,6524.75,6525.5,6523.75,6523.75,395
1756780020,6523.75,6525.25,6523.75,6525,145
1756780200,6525,6525,6522.75,6523.75,241
1756780380,6524,6524.5,6522.25,6522.75,363
1756780560,6522.75,6523.75,6522.25,6523.5,132
1756780740,6523.5,6523.5,6521.75,6521.75,189
1756780920,6522,6523,6522,6522.75,123
1756781100,6523,6523.5,6522.25,6523,147
1756781280,6523.25,6524,6522.75,6524,153
1756781460,6523.75,6525,6523.5,6524.25,192
1756781640,6524,6524.5,6523.5,6524.5,129
1756781820,6524.25,6525.25,6524,6524.5,136
1756782000,6524.5,6525,6524.25,6524.75,123
1756782180,6524.75,6525.25,6523,6523.25,274
1756782360,6523.25,6523.75,6523,6523.5,155
1756782540,6523.5,6523.75,6522.25,6523,304
1756782720,6523.25,6524.25,6522.75,6524,196
1756782900,6523.75,6526.5,6523.75,6526,311
1756783080,6525.75,6526.25,6525.25,6525.25,143
1756783260,6525,6525.5,6524.75,6525.5,123
1756783440,6525.5,6526,6525.5,6525.75,72
1756783620,6525.5,6525.5,6525,6525.25,88
1756783800,6525.5,6525.5,6524.75,6525.25,96
1756783980,6525,6525.25,6524.5,6525,93
1756784160,6525.25,6525.75,6525.25,6525.5,36
1756784340,6525.25,6526,6525.25,6526,83
1756784520,6526,6526.5,6525.75,6526,151
1756784700,6526.25,6527.25,6526.25,6527,182
1756784880,6527.25,6527.25,6526.5,6526.75,88
1756785060,6527,6527,6526.25,6526.5,53
1756785240,6526.5,6527.25,6526.5,6526.75,72
1756785420,6526.75,6527,6526.5,6526.75,90
1756785600,6526.5,6527.25,6525.75,6527.25,199
1756785780,6527.25,6527.5,6526.75,6527.25,130
1756785960,6527.5,6527.75,6527,6527.25,183
1756786140,6527.5,6527.5,6527,6527.5,102
1756786320,6527.25,6527.5,6527,6527.25,77
1756786500,6527.25,6527.5,6527,6527.5,47
1756786680,6527.5,6527.5,6527.25,6527.5,29
1756786860,6527.5,6527.75,6527.25,6527.75,81
1756787040,6527.75,6529,6527.75,6528.75,217
1756787220,6528.75,6529,6528.5,6529,92
1756787400,6528.75,6529,6528.5,6528.5,117
1756787580,6528.25,6528.5,6525.25,6525.5,235
1756787760,6525.5,6526,6525,6525.25,209
1756787940,6525.5,6525.75,6525.25,6525.5,99
1756788120,6525.75,6526.75,6525.75,6526.75,112
1756788300,6526.75,6528.25,6526.75,6527.75,112
1756788480,6527.5,6528,6527.25,6527.5,78
1756788660,6527.75,6528,6526.75,6528,84
1756788840,6528,6528.25,6527.75,6527.75,54
1756789020,6527.75,6527.75,6527.25,6527.25,69
1756789200,6527.25,6527.5,6525.25,6526,225
1756789380,6526,6526.5,6525.5,6525.5,147
1756789560,6525.5,6525.75,6523.5,6523.5,253
1756789740,6523.5,6523.5,6520.75,6521.25,356
1756789920,6521.25,6523.5,6520.75,6522.5,277
1756790100,6522.25,6523,6521.75,6523,134
1756790280,6523,6523,6522,6522,112
1756790460,6522.25,6523.25,6522.25,6523,173
1756790640,6523,6523.5,6522.25,6523.25,100
1756790820,6523.5,6523.5,6522.75,6523.5,92
1756791000,6523.75,6524.5,6522.5,6523.75,240
1756791180,6524,6524.75,6523.25,6523.5,134
1756791360,6523.25,6523.25,6521,6521,250
1756791540,6521.25,6522.5,6521.25,6522.5,180
1756791720,6522.5,6522.75,6521.5,6522.25,192
1756791900,6522.25,6524.5,6522.25,6524,218
1756792080,6524.5,6526.5,6524.25,6526,162
1756792260,6526.25,6526.5,6524.75,6524.75,147
1756792440,6525,6525,6523.25,6523.75,215
1756792620,6523.5,6523.5,6521.75,6521.75,127
1756792800,6522,6524.25,6521,6524.25,280
1756792980,6524.25,6525,6523.5,6524.25,233
1756793160,6524.75,6526.75,6524.5,6526.75,226
1756793340,6526.75,6526.75,6524.5,6525,164
1756793520,6524.5,6525.25,6524,6525.25,250
1756793700,6525,6525.25,6524.25,6524.25,134
1756793880,6524.5,6525,6524,6524.25,119
1756794060,6524.25,6525,6523.25,6524.75,345
1756794240,6525,6527.25,6524.75,6527.25,239
1756794420,6527.25,6527.5,6524,6524.25,280
1756794600,6524.5,6526,6523.75,6525.25,279
1756794780,6525.5,6527.25,6525.5,6527,225
1756794960,6527,6527.5,6526.5,6526.75,202
1756795140,6526.5,6527.75,6526,6526.75,335
1756795320,6526.75,6527.5,6526.75,6527.25,102
1756795500,6527,6528.25,6526.5,6528.25,258
1756795680,6528,6528.25,6527.25,6527.5,116
1756795860,6527.5,6528,6526.25,6526.25,179
1756796040,6526.25,6529.5,6526.25,6529.5,329
1756796220,6529.5,6529.5,6528,6529.25,519
1756796400,6529.25,6530.25,6527.5,6529.5,1080
1756796580,6529.5,6530.25,6527.75,6528,568
1756796760,6527.75,6528,6525,6525.25,713
1756796940,6525.25,6525.25,6519.75,6519.75,963
1756797120,6519.75,6520.5,6515,6515.5,1818
1756797300,6515.25,6517.25,6514,6515.75,1659
1756797480,6515.75,6518.75,6515.5,6517,846
1756797660,6517.25,6518.25,6512,6512.25,1123
1756797840,6512,6515,6510.25,6514.75,1374
1756798020,6514.5,6518.5,6514.25,6518.25,787
1756798200,6518.25,6519.75,6516.25,6516.5,891
1756798380,6516.5,6517,6512.75,6513.25,960
1756798560,6513,6513.5,6511.25,6512.25,1034
1756798740,6512,6513.25,6508.75,6509.25,1245
1756798920,6509,6509,6505,6505,1520
1756799100,6505,6507.5,6500,6500.25,2062
1756799280,6500.5,6502.75,6493.5,6494.75,3547
1756799460,6494.5,6494.75,6487,6487.5,4284
1756799640,6487.75,6490.75,6485.75,6490.25,3077
1756799820,6490.25,6491.25,6485.5,6488,2362
1756800000,6488,6493.75,6486,6493,2565
1756800180,6493,6495,6490.75,6492.25,1768
1756800360,6492.5,6494.25,6491.25,6492,1031
1756800540,6492,6495.25,6491.5,6494.75,1028
1756800720,6494.75,6495.5,6489,6490.25,1936
1756800900,6490.75,6497.75,6490.25,6494.5,1447
1756801080,6494.5,6498.5,6494,6498.25,949
1756801260,6498,6499.75,6497.75,6499.25,889
1756801440,6499.25,6499.75,6497,6497.75,779
1756801620,6497.75,6498.75,6497,6497.25,354
1756801800,6497,6497.5,6495,6496,708
1756801980,6496,6498.75,6495,6498.75,586
1756802160,6499,6499.75,6498.5,6499.75,664
1756802340,6500,6502.25,6499,6502,1090
1756802520,6502.25,6503.75,6502,6502.75,1053
1756802700,6502.5,6503.5,6502,6502.5,784
1756802880,6502.25,6502.75,6500.75,6501,626
1756803060,6501,6501.25,6498.5,6499.25,890
1756803240,6499.25,6500.25,6498.75,6500,524
1756803420,6500,6501,6498.25,6499.5,518
1756803600,6499.5,6500,6496.5,6499.25,730
1756803780,6499.25,6501,6499,6500.25,504
1756803960,6500.25,6500.5,6498.25,6498.5,557
1756804140,6498.5,6498.5,6497.25,6498.25,518
1756804320,6498.25,6499.5,6498,6498.25,311
1756804500,6498.25,6500,6498,6499.75,354
1756804680,6499.5,6502.25,6499.5,6502.25,530
1756804860,6502,6502,6499.25,6500,371
1756805040,6499.75,6501,6499.25,6500.5,341
1756805220,6500.25,6501.5,6499.5,6501,310
1756805400,6500.75,6501.75,6500,6500.25,412
1756805580,6500.25,6501.75,6499,6501.75,428
1756805760,6501.75,6502.25,6500.5,6501.5,643
1756805940,6501.5,6501.75,6500,6500.5,352
1756806120,6500.25,6500.75,6499.5,6499.5,309
1756806300,6499.25,6499.5,6497,6497,726
1756806480,6496.75,6497.5,6495.25,6497.25,768
1756806660,6497.25,6498.25,6495.25,6495.25,456
1756806840,6495.25,6496.75,6495.25,6495.5,368
1756807020,6495.5,6496,6495.25,6495.75,247
1756807200,6495.75,6496,6494.75,6495.75,468
1756807380,6495.5,6496,6494.5,6495,419
1756807560,6495,6496.75,6494.5,6496.5,414
1756807740,6496.5,6498.75,6496.25,6498.25,440
1756807920,6498.25,6498.5,6495.5,6496,304
1756808100,6496,6496,6494.5,6495,304
1756808280,6495,6495,6492.25,6493,753
1756808460,6493,6493.25,6490.25,6491,791
1756808640,6491,6491.25,6488.5,6490.5,1388
1756808820,6490.25,6490.5,6485,6486,1663
1756809000,6485.75,6487.25,6482.75,6486.75,1690
1756809180,6486.5,6487.25,6484.75,6486.25,762
1756809360,6486,6487.75,6485.5,6487,671
1756809540,6487,6487.75,6486.25,6486.25,564
1756809720,6486.25,6486.5,6478.75,6485,3385
1756809900,6485,6485.75,6484,6484.75,897
1756810080,6485,6485.75,6482,6482.5,695
1756810260,6482,6483.5,6482,6482.75,834
1756810440,6482.75,6484.25,6481.75,6484,669
1756810620,6483.75,6485,6483,6484.25,538
1756810800,6484.5,6485.5,6481.5,6482.75,1492
1756810980,6482.75,6484.25,6481.25,6481.75,1056
1756811160,6482,6482.75,6481.25,6482.25,436
1756811340,6482,6482.25,6479.75,6481,1849
1756811520,6481,6484.25,6480.75,6484,884
1756811700,6484,6485.75,6483,6485.25,868
1756811880,6485,6485,6481.25,6482,766
1756812060,6482,6483,6481.25,6482.5,873
1756812240,6482.75,6485,6482.75,6484.75,833
1756812420,6484.75,6485.5,6482,6482.25,766
1756812600,6482,6482,6480.75,6481.5,1011
1756812780,6481.75,6483,6480.5,6481,697
1756812960,6481,6482.75,6480,6480,891
1756813140,6480,6484,6480,6482,843
1756813320,6481.75,6482.25,6480.75,6481.25,821
1756813500,6481.5,6482.75,6480.5,6481.75,865
1756813680,6482,6482,6480.75,6480.75,420
1756813860,6481,6481.5,6478.5,6480.25,1959
1756814040,6480.5,6482.25,6479.75,6481.25,1371
1756814220,6481.25,6482,6480,6480,854
1756814400,6480,6480,6471.75,6473.25,5723
1756814580,6473,6475.25,6472.75,6474.5,2836
1756814760,6474.25,6475.25,6471.75,6471.75,3650
1756814940,6471.75,6472.5,6469.5,6470.25,3256
1756815120,6470.25,6471.75,6469.25,6471.75,3003
1756815300,6471.5,6472.75,6471,6471.75,1815
1756815480,6471.5,6471.75,6468.75,6469.5,2903
1756815660,6469.75,6471.25,6467.25,6468.5,2893
1756815840,6468.5,6469.5,6466,6468.5,3079
1756816020,6468.25,6469,6467,6467.25,1498
1756816200,6467.25,6468.25,6464.5,6466.25,2877
1756816380,6466.25,6469,6465.5,6469,2795
1756816560,6468.75,6469,6464.75,6465,3014
1756816740,6465,6465,6460,6461.25,4651
1756816920,6461.25,6462.25,6458,6460.75,3945
1756817100,6460.75,6461.25,6456.75,6458,3536
1756817280,6458,6458.25,6455.75,6458.25,3361
1756817460,6458.25,6462.25,6457.75,6462.25,2935
1756817640,6462.25,6462.25,6445,6453,16320
1756817820,6452.75,6455.75,6452.25,6453.75,4127
1756818000,6453.75,6454.5,6450.25,6453.75,4926
1756818180,6453.5,6457,6451.25,6455.75,4422
1756818360,6455.75,6458,6454.5,6454.75,4321
1756818540,6455,6457.25,6453,6456.75,2580
1756818720,6456.75,6459.5,6456.5,6459.25,2504
1756818900,6459.25,6460.25,6457.5,6457.75,2419
1756819080,6458,6459.5,6457.25,6458.25,1988
1756819260,6458.25,6459.25,6456,6458.25,2128
1756819440,6458.25,6460.5,6457.5,6460.25,3497
1756819620,6460.5,6460.5,6454.25,6456,6105
1756819800,6456,6456.5,6441,6443,42858
1756819980,6443.25,6452.5,6441.25,6448.75,25683
1756820160,6448.75,6454,6448.5,6453,18056
1756820340,6452.75,6455,6446.25,6454.25,17856
1756820520,6454.25,6455,6449,6451.25,11705
1756820700,6451.5,6454.5,6445,6445.5,16229
1756820880,6445.5,6465.5,6445.5,6464.5,19890
1756821060,6464.5,6471,6463.75,6466.5,20464
1756821240,6466.75,6474.25,6466.25,6473.5,17294
1756821420,6473.75,6473.75,6468.75,6472.25,9947
1756821600,6471.75,6482.75,6468.75,6473.25,25004
1756821780,6473.25,6476.75,6470.5,6472.25,15785
1756821960,6472.25,6474.75,6469.5,6470.75,12069
1756822140,6470.75,6473.75,6467.25,6471.25,11277
1756822320,6471,6476,6468,6469.5,11536
1756822500,6469.5,6473.5,6465,6472.75,12292
1756822680,6472.5,6474.5,6469.5,6470.5,9042
1756822860,6470.25,6475.25,6469.25,6469.5,8205
1756823040,6469.5,6470.75,6462.25,6464.25,14877
1756823220,6464,6475.75,6463.5,6475.5,11596
1756823400,6475.5,6475.5,6470,6472.25,10708
1756823580,6472.25,6477,6472.25,6473.25,9519
1756823760,6473.25,6476.5,6469.5,6469.75,7208
1756823940,6469.75,6472,6466,6466,9497
1756824120,6466,6467.5,6460.25,6461.75,12242
1756824300,6461.75,6463.5,6455.75,6457.5,13448
1756824480,6457.25,6458,6453.75,6454.75,13446
1756824660,6454.75,6457.5,6452.75,6455,11543
1756824840,6455,6458,6452.75,6455.75,12008
1756825020,6455.75,6458.25,6454.25,6457,8241
1756825200,6457.25,6460.25,6454.25,6455.75,8844
1756825380,6455.75,6457.75,6452.25,6452.5,7534
1756825560,6452.5,6453,6449.25,6451.5,11377
1756825740,6451.5,6455.75,6451,6455,8293
1756825920,6454.75,6454.75,6449.5,6450.5,6860
1756826100,6450.5,6451.5,6446.5,6446.75,9126
1756826280,6446.75,6447.25,6444.25,6444.75,9834
1756826460,6444.5,6446.5,6442,6445,10242
1756826640,6445,6446.75,6444.5,6446,9674
1756826820,6446,6448.75,6445,6446.25,9909
1756827000,6446,6446.25,6443,6443.5,7445
1756827180,6443.5,6444.5,6437.25,6437.5,11465
1756827360,6437.5,6438.75,6435.25,6436.75,12611
1756827540,6436.5,6438.25,6434.75,6436.5,7565
1756827720,6436.25,6436.75,6434.5,6435.25,6754
1756827900,6435.25,6438,6435,6435.75,9560
1756828080,6435.5,6436.25,6431.75,6431.75,10835
1756828260,6431.75,6433.25,6430,6430,10262
1756828440,6430,6436,6430,6432.75,9928
1756828620,6432.75,6433,6429.5,6432.25,9428
1756828800,6432.5,6436.5,6432,6432.5,10025
1756828980,6432.25,6433,6430.25,6432.25,6829
1756829160,6432.25,6435.25,6431,6432.25,7396
1756829340,6432.25,6435.25,6431,6433.5,7544
1756829520,6433.5,6437.25,6433.5,6436,6125
1756829700,6436,6440,6435.75,6438.5,7863
1756829880,6438.5,6440.5,6437.75,6440,6317
1756830060,6440,6441.25,6438.25,6438.5,5863
1756830240,6438.5,6439.5,6436,6438.5,7358
1756830420,6438.25,6439.5,6435.75,6436.5,4408
1756830600,6436.5,6439.25,6436.25,6436.75,5357
1756830780,6437,6439,6436.5,6438.75,3839
1756830960,6438.5,6441.75,6437.5,6438.25,5142
1756831140,6438,6442.5,6437.5,6442.25,5248
1756831320,6442,6445.75,6441,6441.75,7586
1756831500,6441.75,6443.25,6440.5,6440.5,4772
1756831680,6440.5,6442.75,6437,6442.75,7306
1756831860,6442.5,6445.5,6442,6444.5,6501
1756832040,6444.25,6450.25,6443.5,6448.75,9013
1756832220,6448.75,6450,6447.75,6450,7373
1756832400,6450,6451.75,6449.25,6450.75,8622
1756832580,6450.75,6452,6449.25,6451.75,7955
1756832760,6451.5,6453.25,6450.5,6452,6271
1756832940,6452,6452.25,6447.25,6448,7615
1756833120,6448,6448.5,6445.75,6448,5684
1756833300,6447.75,6450,6447.25,6447.75,4391
1756833480,6447.5,6451,6447.25,6449.75,4500
1756833660,6449.75,6453,6449.5,6453,4965
1756833840,6452.75,6458.25,6452.5,6458.25,8591
1756834020,6458,6459.25,6455.25,6457.25,8188
1756834200,6457,6462.25,6456.75,6462.25,9324
1756834380,6462.25,6465.25,6460.25,6463.5,9886
1756834560,6463.75,6466,6463.25,6465.25,7576
1756834740,6465.5,6469.75,6465.25,6468.75,12801
1756834920,6468.75,6470.75,6466.5,6469.5,8739
1756835100,6469.5,6470.25,6467.5,6470,8014
1756835280,6470.25,6470.75,6468,6470,6516
1756835460,6470,6471.5,6467,6468.25,7999
1756835640,6468.5,6468.75,6465.25,6466.25,6643
1756835820,6466.25,6467,6464.25,6464.5,5701
1756836000,6464.5,6469,6463.5,6467.25,6919
1756836180,6467.25,6467.75,6463.25,6463.5,4086
1756836360,6463.5,6465,6461.5,6463,5535
1756836540,6463,6464.25,6460.5,6463,5722
1756836720,6463,6464,6461.5,6461.75,4332
1756836900,6462,6462.75,6460.25,6461.5,5527
1756837080,6461.5,6461.5,6458.25,6461,5756
1756837260,6460.75,6463,6460,6460.75,4230
1756837440,6460.75,6461.75,6458.75,6459,4237
1756837620,6459,6459.75,6457.25,6458,4206
1756837800,6458.25,6461.75,6457.75,6458.75,6623
1756837980,6458.5,6459.75,6455.75,6456.5,5042
1756838160,6456.25,6457.75,6455.5,6457.25,4494
1756838340,6457.25,6457.5,6454.5,6455.5,3882
1756838520,6455.25,6456.25,6453.75,6456,4123
1756838700,6455.75,6457.5,6454.75,6455.5,4526
1756838880,6455.5,6466.25,6455.5,6466,11275
1756839060,6465.75,6470.25,6464.5,6466.25,11835
1756839240,6466.25,6467.25,6462,6464.5,6671
1756839420,6464.25,6464.75,6460,6461.5,5099
1756839600,6461.5,6466.75,6461.25,6465.5,7380
1756839780,6465.25,6466,6461.75,6464.5,8628
1756839960,6464.25,6466.75,6464.25,6466.25,3939
1756840140,6466,6466.75,6464,6464.75,2916
1756840320,6464.5,6469,6464.5,6468.5,6415
1756840500,6468.5,6470.25,6467.25,6469.75,4140
1756840680,6469.5,6474.25,6469.25,6472.75,8200
1756840860,6472.75,6473.5,6470.5,6471,4896
1756841040,6471,6472,6468.25,6472,6339
1756841220,6471.75,6473.25,6470.75,6472.5,4836
1756841400,6472.25,6474.75,6471.25,6474.25,6718
1756841580,6474.5,6475.5,6471.25,6474.25,6247
1756841760,6474,6476.75,6474,6476.5,6223
1756841940,6476.75,6478.25,6475.5,6478,5805
1756842120,6478,6479.5,6475.25,6476.75,8110
1756842300,6476.5,6477,6473.75,6475,6469
1756842480,6474.75,6482.75,6474.25,6480.5,14100
1756842660,6480.5,6482.25,6480,6480,11273
1756842840,6479.75,6484.75,6479.75,6484.75,22892
1756843020,6484.5,6485.5,6479.5,6483.75,98064
1756843200,6483.75,6485.75,6482,6482.5,23884
